shot_id,loc_x,loc_y,minutes_remaining,seconds_remaining,period,playoffs,shot_distance,seconds_left_in_period,game_year,game_month,game_dayofweek,action_type,combined_shot_type,season,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,home_away
28747,0,0,2,56,3,1,0,176,2009,5,3,Layup Shot,Layup,2008-09,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,HOU,away
28752,0,0,3,0,4,1,0,180,2009,5,3,Driving Layup Shot,Layup,2008-09,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,HOU,away
28757,-64,124,6,40,1,1,13,400,2009,5,6,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,HOU,home
28764,-138,175,6,41,3,1,22,401,2009,5,6,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,HOU,home
28765,-223,167,5,8,3,1,27,308,2009,5,6,Jump Bank Shot,Jump Shot,2008-09,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,HOU,home
28770,0,0,8,8,1,1,0,488,2009,5,1,Putback Layup Shot,Layup,2008-09,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,home
28772,2,137,5,19,1,1,13,319,2009,5,1,Running Jump Shot,Jump Shot,2008-09,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,DEN,home
28783,122,131,11,38,3,1,17,698,2009,5,1,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DEN,home
28786,42,3,5,32,3,1,4,332,2009,5,1,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,DEN,home
28796,97,250,6,26,1,1,26,386,2009,5,3,Jump Shot,Jump Shot,2008-09,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,DEN,home
28799,70,22,2,32,1,1,7,152,2009,5,3,Fadeaway Bank shot,Jump Shot,2008-09,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,DEN,home
28806,1,56,9,10,3,1,5,550,2009,5,3,Turnaround Fadeaway shot,Jump Shot,2008-09,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,DEN,home
28807,-179,201,6,50,3,1,26,410,2009,5,3,Jump Shot,Jump Shot,2008-09,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,DEN,home
28815,-100,135,9,55,1,1,16,595,2009,5,5,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,DEN,away
28818,-158,33,2,15,1,1,16,135,2009,5,5,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,DEN,away
28823,-23,200,4,4,2,1,20,244,2009,5,5,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,DEN,away
28824,-161,7,1,52,2,1,16,112,2009,5,5,Fadeaway Jump Shot,Jump Shot,2008-09,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,DEN,away
28831,0,0,4,46,3,1,0,286,2009,5,5,Alley Oop Dunk Shot,Dunk,2008-09,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,away
28834,-157,-10,6,46,4,1,15,406,2009,5,5,Turnaround Jump Shot,Jump Shot,2008-09,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,DEN,away
28841,-131,56,1,25,1,1,14,85,2009,5,0,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,DEN,away
28848,0,0,3,39,2,1,0,219,2009,5,0,Driving Layup Shot,Layup,2008-09,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,away
28882,-147,205,0,7,1,1,25,7,2009,5,4,Turnaround Jump Shot,Jump Shot,2008-09,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,DEN,away
28884,200,96,1,28,2,1,22,88,2009,5,4,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,DEN,away
28904,-21,116,4,7,1,1,11,247,2009,6,3,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,ORL,home
28907,2,37,6,36,2,1,3,396,2009,6,3,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ORL,home
28919,7,91,9,16,3,1,9,556,2009,6,3,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,ORL,home
28920,81,116,6,44,3,1,14,404,2009,6,3,Fadeaway Jump Shot,Jump Shot,2008-09,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,ORL,home
28928,-93,56,6,16,4,1,10,376,2009,6,3,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,ORL,home
28935,-97,295,0,1,1,1,31,1,2009,6,6,Jump Shot,Jump Shot,2008-09,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,ORL,home
28936,-120,255,1,52,2,1,28,112,2009,6,6,Jump Shot,Jump Shot,2008-09,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,ORL,home
28945,-21,249,0,45,3,1,24,45,2009,6,6,Jump Shot,Jump Shot,2008-09,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,ORL,home
28950,-95,50,1,11,4,1,10,71,2009,6,6,Running Bank shot,Bank Shot,2008-09,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,ORL,home
28957,0,0,3,37,1,1,0,217,2009,6,1,Reverse Layup Shot,Layup,2008-09,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ORL,away
28963,78,184,0,0,1,1,19,0,2009,6,1,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,ORL,away
28974,0,0,3,33,4,1,0,213,2009,6,1,Layup Shot,Layup,2008-09,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ORL,away
28980,73,181,8,29,1,1,19,509,2009,6,3,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,ORL,away
28988,-27,160,3,15,2,1,16,195,2009,6,3,Fadeaway Jump Shot,Jump Shot,2008-09,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,ORL,away
28999,163,97,6,27,4,1,18,387,2009,6,3,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,ORL,away
29001,-5,110,4,49,4,1,11,289,2009,6,3,Turnaround Jump Shot,Jump Shot,2008-09,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,ORL,away
29004,111,258,1,3,4,1,28,63,2009,6,3,Jump Shot,Jump Shot,2008-09,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,ORL,away
29006,143,134,3,33,5,1,19,213,2009,6,3,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,ORL,away
29012,-70,189,5,21,1,1,20,321,2009,6,6,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,ORL,away
29018,0,0,6,28,2,1,0,388,2009,6,6,Layup Shot,Layup,2008-09,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ORL,away
29027,187,172,8,19,4,1,25,499,2009,6,6,Jump Shot,Jump Shot,2008-09,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,ORL,away
29030,-5,265,3,12,4,1,26,192,2009,6,6,Jump Shot,Jump Shot,2008-09,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,ORL,away
29032,92,101,2,7,4,1,13,127,2009,6,6,Jump Shot,Jump Shot,2008-09,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,ORL,away
29039,129,219,7,25,2,1,25,445,2010,4,6,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,OKC,home
29043,0,0,6,59,3,1,0,419,2010,4,6,Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,home
29056,-27,83,7,21,1,1,8,441,2010,4,1,Floating Jump shot,Jump Shot,2009-10,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,OKC,home
29064,0,0,6,43,2,1,0,403,2010,4,1,Driving Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,home
29068,-217,165,9,39,3,1,27,579,2010,4,1,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,OKC,home
29069,-152,231,7,17,3,1,27,437,2010,4,1,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,OKC,home
29074,-106,101,8,16,4,1,14,496,2010,4,1,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,OKC,home
29076,139,184,5,46,4,1,23,346,2010,4,1,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,OKC,home
29085,-10,255,5,0,2,1,25,300,2010,4,3,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,OKC,away
29088,0,0,3,5,2,1,0,185,2010,4,3,Driving Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,away
29091,-190,160,0,18,2,1,24,18,2010,4,3,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,OKC,away
29092,-8,37,11,21,3,1,3,681,2010,4,3,Floating Jump shot,Jump Shot,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,away
29093,15,250,10,54,3,1,25,654,2010,4,3,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,OKC,away
29094,-163,56,9,23,3,1,17,563,2010,4,3,Fadeaway Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,OKC,away
29108,0,0,0,13,4,1,0,13,2010,4,3,Driving Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,away
29114,-3,87,0,39,2,1,8,39,2010,4,5,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,OKC,away
29115,-84,77,9,13,3,1,11,553,2010,4,5,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,OKC,away
29118,-93,63,5,16,3,1,11,316,2010,4,5,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,OKC,away
29125,40,187,5,0,2,1,19,300,2010,4,1,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,OKC,home
29127,0,0,10,34,3,1,0,634,2010,4,1,Driving Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,home
29150,-175,4,2,11,4,1,17,131,2010,4,4,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,OKC,away
29152,129,23,0,1,4,1,13,1,2010,4,4,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,OKC,away
29155,0,115,4,55,1,1,11,295,2010,5,6,Turnaround Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,UTA,home
29165,64,52,0,38,3,1,8,38,2010,5,6,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,UTA,home
29167,0,0,4,56,4,1,0,296,2010,5,6,Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,home
29174,0,0,9,13,1,1,0,553,2010,5,1,Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,home
29180,-164,186,5,57,2,1,24,357,2010,5,1,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,UTA,home
29185,-43,164,6,44,3,1,16,404,2010,5,1,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,UTA,home
29190,-100,140,5,44,4,1,17,344,2010,5,1,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,UTA,home
29192,0,0,2,20,4,1,0,140,2010,5,1,Slam Dunk Shot,Dunk,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,home
29194,-52,238,10,27,1,1,24,627,2010,5,5,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,UTA,away
29220,106,224,5,49,1,1,24,349,2010,5,0,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,UTA,away
29231,-68,14,7,43,3,1,6,463,2010,5,0,Fadeaway Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,UTA,away
29237,-40,105,2,8,3,1,11,128,2010,5,0,Fadeaway Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,UTA,away
29240,146,-11,3,0,4,1,14,180,2010,5,0,Fadeaway Jump Shot,Jump Shot,2009-10,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,UTA,away
29247,-136,140,4,7,2,1,19,247,2010,5,0,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,PHX,home
29256,118,247,5,42,3,1,27,342,2010,5,0,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,PHX,home
29275,-75,140,0,32,2,1,15,32,2010,5,2,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,PHX,home
29278,9,167,0,30,3,1,16,30,2010,5,2,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,PHX,home
29280,-106,148,9,37,4,1,18,577,2010,5,2,Jump Bank Shot,Jump Shot,2009-10,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,PHX,home
29286,192,153,4,41,1,1,24,281,2010,5,6,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,PHX,away
29288,-82,50,2,17,1,1,9,137,2010,5,6,Jump Bank Shot,Jump Shot,2009-10,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,PHX,away
29305,-30,77,0,41,4,1,8,41,2010,5,6,Running Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,PHX,away
29327,0,0,0,48,4,1,0,48,2010,5,1,Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,PHX,away
29329,133,82,10,2,1,1,15,602,2010,5,3,Pullup Jump shot,Jump Shot,2009-10,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,PHX,home
29333,-155,186,7,22,2,1,24,442,2010,5,3,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,PHX,home
29335,159,194,6,19,2,1,25,379,2010,5,3,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,PHX,home
29342,0,0,6,51,3,1,0,411,2010,5,3,Slam Dunk Shot,Dunk,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,PHX,home
29344,204,37,3,10,3,1,20,190,2010,5,3,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,PHX,home
29353,83,146,3,42,4,1,16,222,2010,5,3,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,PHX,home
29358,162,201,6,31,1,1,25,391,2010,5,5,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,PHX,away
29373,-133,189,0,0,3,1,23,0,2010,5,5,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,PHX,away
29392,0,0,8,13,3,1,0,493,2010,6,3,Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,home
29393,111,94,7,15,3,1,14,435,2010,6,3,Fadeaway Jump Shot,Jump Shot,2009-10,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,BOS,home
29395,0,0,6,11,3,1,0,371,2010,6,3,Driving Dunk Shot,Dunk,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,home
29403,91,47,8,53,1,1,10,533,2010,6,6,Running Jump Shot,Jump Shot,2009-10,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,BOS,home
29405,91,9,3,30,1,1,9,210,2010,6,6,Turnaround Jump Shot,Jump Shot,2009-10,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,BOS,home
29410,149,197,4,16,2,1,24,256,2010,6,6,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,BOS,home
29423,6,247,10,52,1,1,24,652,2010,6,1,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,BOS,away
29427,17,-5,11,17,2,1,1,677,2010,6,1,Driving Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,away
29429,-207,156,3,42,2,1,25,222,2010,6,1,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,BOS,away
29432,189,88,2,18,2,1,20,138,2010,6,1,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,BOS,away
29440,18,0,6,19,3,1,1,379,2010,6,1,Reverse Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,away
29447,-141,129,9,22,4,1,19,562,2010,6,1,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,BOS,away
29448,170,200,8,17,4,1,26,497,2010,6,1,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,BOS,away
29452,81,112,11,38,1,1,13,698,2010,6,3,Turnaround Fadeaway shot,Jump Shot,2009-10,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,BOS,away
29455,173,-17,1,44,1,1,17,104,2010,6,3,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,BOS,away
29461,43,14,9,29,3,1,4,569,2010,6,3,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,BOS,away
29466,-224,102,1,25,3,1,24,85,2010,6,3,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,BOS,away
29474,-152,85,10,52,1,1,17,652,2010,6,6,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,BOS,away
29476,-127,216,2,32,1,1,25,152,2010,6,6,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,BOS,away
29486,151,-8,10,43,3,1,15,643,2010,6,6,Turnaround Fadeaway shot,Jump Shot,2009-10,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,BOS,away
29494,-155,126,3,53,3,1,19,233,2010,6,6,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,BOS,away
29497,-57,181,7,58,4,1,18,478,2010,6,6,Fadeaway Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,BOS,away
29505,95,146,6,18,1,1,17,378,2010,6,1,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,BOS,home
29511,0,0,3,40,2,1,0,220,2010,6,1,Driving Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,home
29516,0,0,5,34,4,1,0,334,2010,6,1,Running Layup Shot,Layup,2009-10,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,home
29522,-199,11,6,54,1,1,19,414,2010,6,3,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,BOS,home
29523,-43,72,5,28,1,1,8,328,2010,6,3,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,BOS,home
29524,62,0,3,36,1,1,6,216,2010,6,3,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,BOS,home
29529,47,60,5,26,2,1,7,326,2010,6,3,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,BOS,home
29533,228,89,0,11,2,1,24,11,2010,6,3,Jump Shot,Jump Shot,2009-10,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,BOS,home
29535,-149,137,10,8,3,1,20,608,2010,6,3,Jump Shot,Jump Shot,2009-10,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,BOS,home
29548,62,42,6,16,1,1,7,376,2011,4,6,Jump Shot,Jump Shot,2010-11,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,NOH,home
29551,195,173,8,23,2,1,26,503,2011,4,6,Jump Shot,Jump Shot,2010-11,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,NOH,home
29563,23,265,6,31,4,1,26,391,2011,4,6,Jump Shot,Jump Shot,2010-11,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,NOH,home
29574,-10,33,10,40,3,1,3,640,2011,4,2,Layup Shot,Layup,2010-11,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,NOH,home
29575,-128,241,6,33,3,1,27,393,2011,4,2,Jump Shot,Jump Shot,2010-11,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,NOH,home
29592,75,227,11,1,3,1,23,661,2011,4,4,Jump Shot,Jump Shot,2010-11,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,NOH,away
29599,-71,0,1,21,4,1,7,81,2011,4,4,Fadeaway Jump Shot,Jump Shot,2010-11,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,NOH,away
29608,-150,227,8,38,3,1,27,518,2011,4,6,Jump Shot,Jump Shot,2010-11,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,NOH,away
29613,2,19,0,37,3,1,1,37,2011,4,6,Layup Shot,Layup,2010-11,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,NOH,away
29620,-86,160,5,45,2,1,18,345,2011,4,1,Jump Shot,Jump Shot,2010-11,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,NOH,home
29630,24,0,5,9,3,1,2,309,2011,4,1,Driving Layup Shot,Layup,2010-11,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,NOH,home
29637,0,263,4,23,2,1,26,263,2011,4,3,Jump Shot,Jump Shot,2010-11,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,NOH,away
29638,-19,15,2,30,2,1,2,150,2011,4,3,Layup Shot,Layup,2010-11,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,NOH,away
29643,-123,131,9,41,3,1,17,581,2011,4,3,Jump Shot,Jump Shot,2010-11,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,NOH,away
29648,-150,213,10,7,1,1,26,607,2011,5,0,Jump Shot,Jump Shot,2010-11,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,DAL,home
29657,84,209,3,32,2,1,22,212,2011,5,0,Jump Shot,Jump Shot,2010-11,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DAL,home
29659,-187,178,10,39,3,1,25,639,2011,5,0,Jump Shot,Jump Shot,2010-11,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,DAL,home
29662,92,200,5,1,3,1,22,301,2011,5,0,Jump Shot,Jump Shot,2010-11,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DAL,home
29665,-125,145,2,4,3,1,19,124,2011,5,0,Jump Shot,Jump Shot,2010-11,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,DAL,home
29699,-5,4,0,41,2,1,0,41,2011,5,4,Driving Layup Shot,Layup,2010-11,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DAL,away
29706,-120,118,5,46,4,1,16,346,2011,5,4,Floating Jump shot,Jump Shot,2010-11,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,DAL,away
29715,37,99,6,38,1,1,10,398,2011,5,6,Driving Jump shot,Jump Shot,2010-11,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,DAL,away
29716,196,17,4,27,1,1,19,267,2011,5,6,Jump Shot,Jump Shot,2010-11,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,DAL,away
29717,70,69,2,56,1,1,9,176,2011,5,6,Jump Shot,Jump Shot,2010-11,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,DAL,away
29721,18,148,6,54,2,1,14,414,2011,5,6,Driving Jump shot,Jump Shot,2010-11,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,DAL,away
29731,61,126,8,23,1,1,13,503,2012,4,6,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,DEN,home
29735,37,48,4,25,2,1,6,265,2012,4,6,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,DEN,home
29739,-125,-11,0,1,2,1,12,1,2012,4,6,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,DEN,home
29742,83,115,8,22,3,1,14,502,2012,4,6,Fadeaway Jump Shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,DEN,home
29747,13,14,6,53,4,1,1,413,2012,4,6,Slam Dunk Shot,Dunk,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,home
29749,21,17,6,7,4,1,2,367,2012,4,6,Running Layup Shot,Layup,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,home
29754,10,4,9,15,1,1,1,555,2012,5,1,Driving Dunk Shot,Dunk,2011-12,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,home
29773,0,86,2,35,3,1,8,155,2012,5,1,Jump Shot,Jump Shot,2011-12,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,DEN,home
29777,130,-5,4,43,4,1,13,283,2012,5,1,Turnaround Fadeaway shot,Jump Shot,2011-12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,DEN,home
